Timestamp;Open;High;Low;Close;Volume (BTC);Volume (Currency);Weighted Price
2019-06-18 12:50:00;9164.65;9165.35;9158;9160.43;10.79;98854.37;9162.69
2019-06-18 12:55:00;9164.19;9188.1;9162.92;9174.78;102.76;942635.82;9172.76
2019-06-18 13:00:00;9170;9170;9162.8;9170;15.49;141950.95;9166.98
2019-06-18 13:05:00;9165.28;9166.41;9146.39;9147.84;88.4;808857.41;9150.26
2019-06-18 13:10:00;9146.03;9157.36;9142.27;9148.27;53.76;491891.11;9148.98
2019-06-18 13:15:00;9148.3;9150;9139.14;9150;19.63;179534.68;9146.41
2019-06-18 13:20:00;9150;9182.87;9150;9174.53;199.56;1829082.67;9165.69
2019-06-18 13:25:00;9174.53;9190;9174.52;9190;121.52;1115878.2;9182.99
2019-06-18 13:30:00;9183.41;9190;9174.18;9185;124.6;1143872.7;9180.29
2019-06-18 13:35:00;9185;9198.64;9180.85;9196.43;64.75;594801.4;9186.57
2019-06-18 13:40:00;9198.64;9199.9;9184.24;9199.7;15.05;138404.88;9194.98
2019-06-18 13:45:00;9198.65;9199.9;9169.64;9170;221.14;2031579.83;9186.97
2019-06-18 13:50:00;9169.62;9180;9150.93;9174;107.42;984882.9;9168.59
2019-06-18 13:55:00;9170.66;9174;9169.62;9170.82;36.63;336016;9173.83
2019-06-18 14:00:00;9169.62;9174;9149.99;9158.75;128.67;1178389.64;9158.09
2019-06-18 14:05:00;9159.08;9160;9130.6;9142.69;225.36;2061851.94;9149.31
